category,level,hp,reward,cost,damage,dps,ttd_seconds,notes
deep_late_partner_purchase_timeline,17,0,0,26910352,1790982,182808208,319.18,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=5 sim_time=319 stage=100 partner_index=16 partner_name=Mist Duelist base_dps=1790982 base_cost=26910352 owned_count=5 current_total_partner_dps=182808208 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,18,0,0,60548291,4119260,182808208,319.18,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=5 sim_time=319 stage=100 partner_index=17 partner_name=Lightning Striker base_dps=4119260 base_cost=60548291 owned_count=3 current_total_partner_dps=182808208 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,19,0,0,136233655,9474297,182808208,319.18,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=5 sim_time=319 stage=100 partner_index=18 partner_name=Puppet Tactician base_dps=9474297 base_cost=136233655 owned_count=1 current_total_partner_dps=182808208 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,20,0,0,306525723,21790883,182808208,319.18,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=5 sim_time=319 stage=100 partner_index=19 partner_name=Seal Specialist base_dps=21790883 base_cost=306525723 owned_count=1 current_total_partner_dps=182808208 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,22,0,0,1551786474,115273770,182808208,319.18,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=5 sim_time=319 stage=100 partner_index=21 partner_name=Shadow Tracker base_dps=115273770 base_cost=1551786474 owned_count=1 current_total_partner_dps=182808208 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_summary,100,2803959052,5488852,0,469848931,21140673867,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 reached_stage=100 sim_time=312 prestige_reward=2 prestige_points_total_earned=12 prestige_points_available=0 prestige_talent_levels=1|1|1|1|1|1 highest_partner_bought=21 strongest_partner_index=19 strongest_partner_dps_share=32.0 total_partner_dps=204407193 manual_dps=2819093586 partner_dps=7045205936 ability_dps=11276374344 manual_share=13.3 partner_share=33.3 ability_share=53.3 total_gold_earned=15492566717 total_gold_spent=10650543544 total_partner_purchases=478 total_skill_purchases=40 stopped_reason=reached_target_level valid_late_partner_test=true reached_partner_14=true reached_partner_18=true reached_partner_20=true reached_partner_24=false reached_partner_28=false reason_if_invalid= recommendation_tag=prestige_loop_feels_good
deep_late_partner_purchase_timeline,1,0,0,35,4,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=0 partner_name=Partner 1 base_dps=4 base_cost=35 owned_count=56 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,2,0,0,110,12,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=1 partner_name=Partner 2 base_dps=12 base_cost=110 owned_count=51 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,3,0,0,300,30,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=2 partner_name=Partner 3 base_dps=30 base_cost=300 owned_count=44 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,4,0,0,750,70,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=3 partner_name=Field Scout base_dps=70 base_cost=750 owned_count=40 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,5,0,0,1700,150,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=4 partner_name=Spear Guard base_dps=150 base_cost=1700 owned_count=37 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,6,0,0,3800,320,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=5 partner_name=Iron Defender base_dps=320 base_cost=3800 owned_count=34 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,7,0,0,8500,680,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=6 partner_name=Battle Monk base_dps=680 base_cost=8500 owned_count=31 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,8,0,0,19000,1450,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=7 partner_name=Elite Samurai base_dps=1450 base_cost=19000 owned_count=30 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,9,0,0,43000,3100,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=8 partner_name=Shadow Captain base_dps=3100 base_cost=43000 owned_count=26 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,10,0,0,96000,6600,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=9 partner_name=War Sage base_dps=6600 base_cost=96000 owned_count=23 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,11,0,0,215000,14000,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=10 partner_name=Beast Tamer base_dps=14000 base_cost=215000 owned_count=20 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,12,0,0,480000,30000,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=11 partner_name=Blade Master base_dps=30000 base_cost=480000 owned_count=18 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,13,0,0,1050000,64000,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=12 partner_name=Legendary Commander base_dps=64000 base_cost=1050000 owned_count=16 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,14,0,0,2362500,147200,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=13 partner_name=Silent Ronin base_dps=147200 base_cost=2362500 owned_count=15 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,15,0,0,5315625,338560,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=14 partner_name=Chakra Archer base_dps=338560 base_cost=5315625 owned_count=8 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,16,0,0,11960156,778688,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=15 partner_name=Sand Guardian base_dps=778688 base_cost=11960156 owned_count=10 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,17,0,0,26910352,1790982,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=16 partner_name=Mist Duelist base_dps=1790982 base_cost=26910352 owned_count=7 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,18,0,0,60548291,4119260,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=17 partner_name=Lightning Striker base_dps=4119260 base_cost=60548291 owned_count=5 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,19,0,0,136233655,9474297,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=18 partner_name=Puppet Tactician base_dps=9474297 base_cost=136233655 owned_count=3 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,20,0,0,306525723,21790883,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=19 partner_name=Seal Specialist base_dps=21790883 base_cost=306525723 owned_count=3 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,21,0,0,689682877,50119031,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=6 sim_time=312 stage=100 partner_index=20 partner_name=Medical Ninja base_dps=50119031 base_cost=689682877 owned_count=1 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_summary,100,2803959052,5488852,0,469848931,21140673867,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 reached_stage=100 sim_time=312 prestige_reward=2 prestige_points_total_earned=14 prestige_points_available=2 prestige_talent_levels=1|1|1|1|1|1 highest_partner_bought=21 strongest_partner_index=19 strongest_partner_dps_share=32.0 total_partner_dps=204407193 manual_dps=2819093586 partner_dps=7045205936 ability_dps=11276374344 manual_share=13.3 partner_share=33.3 ability_share=53.3 total_gold_earned=15492566717 total_gold_spent=10650543544 total_partner_purchases=478 total_skill_purchases=40 stopped_reason=reached_target_level valid_late_partner_test=true reached_partner_14=true reached_partner_18=true reached_partner_20=true reached_partner_24=false reached_partner_28=false reason_if_invalid= recommendation_tag=prestige_loop_feels_good
deep_late_partner_purchase_timeline,1,0,0,35,4,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=0 partner_name=Partner 1 base_dps=4 base_cost=35 owned_count=56 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,2,0,0,110,12,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=1 partner_name=Partner 2 base_dps=12 base_cost=110 owned_count=51 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,3,0,0,300,30,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=2 partner_name=Partner 3 base_dps=30 base_cost=300 owned_count=44 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,4,0,0,750,70,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=3 partner_name=Field Scout base_dps=70 base_cost=750 owned_count=40 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,5,0,0,1700,150,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=4 partner_name=Spear Guard base_dps=150 base_cost=1700 owned_count=37 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,6,0,0,3800,320,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=5 partner_name=Iron Defender base_dps=320 base_cost=3800 owned_count=34 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,7,0,0,8500,680,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=6 partner_name=Battle Monk base_dps=680 base_cost=8500 owned_count=31 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,8,0,0,19000,1450,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=7 partner_name=Elite Samurai base_dps=1450 base_cost=19000 owned_count=30 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,9,0,0,43000,3100,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=8 partner_name=Shadow Captain base_dps=3100 base_cost=43000 owned_count=26 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,10,0,0,96000,6600,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=9 partner_name=War Sage base_dps=6600 base_cost=96000 owned_count=23 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,11,0,0,215000,14000,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=10 partner_name=Beast Tamer base_dps=14000 base_cost=215000 owned_count=20 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,12,0,0,480000,30000,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=11 partner_name=Blade Master base_dps=30000 base_cost=480000 owned_count=18 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,13,0,0,1050000,64000,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=12 partner_name=Legendary Commander base_dps=64000 base_cost=1050000 owned_count=16 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,14,0,0,2362500,147200,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=13 partner_name=Silent Ronin base_dps=147200 base_cost=2362500 owned_count=15 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,15,0,0,5315625,338560,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=14 partner_name=Chakra Archer base_dps=338560 base_cost=5315625 owned_count=8 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,16,0,0,11960156,778688,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=15 partner_name=Sand Guardian base_dps=778688 base_cost=11960156 owned_count=10 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,17,0,0,26910352,1790982,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=16 partner_name=Mist Duelist base_dps=1790982 base_cost=26910352 owned_count=7 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,18,0,0,60548291,4119260,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=17 partner_name=Lightning Striker base_dps=4119260 base_cost=60548291 owned_count=5 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,19,0,0,136233655,9474297,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=18 partner_name=Puppet Tactician base_dps=9474297 base_cost=136233655 owned_count=3 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,20,0,0,306525723,21790883,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=19 partner_name=Seal Specialist base_dps=21790883 base_cost=306525723 owned_count=3 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,21,0,0,689682877,50119031,204407193,312.31,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=damage_first loop_index=7 sim_time=312 stage=100 partner_index=20 partner_name=Medical Ninja base_dps=50119031 base_cost=689682877 owned_count=1 current_total_partner_dps=204407193 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_summary,100,2803959052,5488852,0,165185024,8556311148,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 reached_stage=100 sim_time=1171 prestige_reward=2 prestige_points_total_earned=0 prestige_points_available=0 prestige_talent_levels=0|0|0|0|0|0 highest_partner_bought=20 strongest_partner_index=20 strongest_partner_dps_share=47.4 total_partner_dps=105680603 manual_dps=991110144 partner_dps=3600760428 ability_dps=3964440576 manual_share=11.6 partner_share=42.1 ability_share=46.3 total_gold_earned=9602239488 total_gold_spent=5431997080 total_partner_purchases=521 total_skill_purchases=42 stopped_reason=reached_target_level valid_late_partner_test=true reached_partner_14=true reached_partner_18=true reached_partner_20=true reached_partner_24=false reached_partner_28=false reason_if_invalid= recommendation_tag=prestige_loop_feels_good
deep_late_partner_purchase_timeline,1,0,0,35,4,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=0 partner_name=Partner 1 base_dps=4 base_cost=35 owned_count=65 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,2,0,0,110,12,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=1 partner_name=Partner 2 base_dps=12 base_cost=110 owned_count=58 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,3,0,0,300,30,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=2 partner_name=Partner 3 base_dps=30 base_cost=300 owned_count=52 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,4,0,0,750,70,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=3 partner_name=Field Scout base_dps=70 base_cost=750 owned_count=46 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,5,0,0,1700,150,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=4 partner_name=Spear Guard base_dps=150 base_cost=1700 owned_count=43 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,6,0,0,3800,320,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=5 partner_name=Iron Defender base_dps=320 base_cost=3800 owned_count=39 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,7,0,0,8500,680,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=6 partner_name=Battle Monk base_dps=680 base_cost=8500 owned_count=37 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,8,0,0,19000,1450,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=7 partner_name=Elite Samurai base_dps=1450 base_cost=19000 owned_count=33 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,9,0,0,43000,3100,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=8 partner_name=Shadow Captain base_dps=3100 base_cost=43000 owned_count=31 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,10,0,0,96000,6600,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=9 partner_name=War Sage base_dps=6600 base_cost=96000 owned_count=27 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,11,0,0,215000,14000,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=10 partner_name=Beast Tamer base_dps=14000 base_cost=215000 owned_count=21 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,12,0,0,480000,30000,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=11 partner_name=Blade Master base_dps=30000 base_cost=480000 owned_count=19 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,13,0,0,1050000,64000,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=12 partner_name=Legendary Commander base_dps=64000 base_cost=1050000 owned_count=15 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,14,0,0,2362500,147200,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=13 partner_name=Silent Ronin base_dps=147200 base_cost=2362500 owned_count=13 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,15,0,0,5315625,338560,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=14 partner_name=Chakra Archer base_dps=338560 base_cost=5315625 owned_count=8 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,16,0,0,11960156,778688,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=15 partner_name=Sand Guardian base_dps=778688 base_cost=11960156 owned_count=7 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,17,0,0,26910352,1790982,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=16 partner_name=Mist Duelist base_dps=1790982 base_cost=26910352 owned_count=4 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,19,0,0,136233655,9474297,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=18 partner_name=Puppet Tactician base_dps=9474297 base_cost=136233655 owned_count=1 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,20,0,0,306525723,21790883,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=19 partner_name=Seal Specialist base_dps=21790883 base_cost=306525723 owned_count=1 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,21,0,0,689682877,50119031,105680603,1171.34,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=0 sim_time=1171 stage=100 partner_index=20 partner_name=Medical Ninja base_dps=50119031 base_cost=689682877 owned_count=1 current_total_partner_dps=105680603 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_summary,100,2803959052,5488852,0,279685056,15963231135,454.63,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=1 reached_stage=100 sim_time=455 prestige_reward=2 prestige_points_total_earned=2 prestige_points_available=0 prestige_talent_levels=0|1|0|0|0|0 highest_partner_bought=21 strongest_partner_index=21 strongest_partner_dps_share=52.3 total_partner_dps=220476567 manual_dps=1678110336 partner_dps=7572679455 ability_dps=6712441344 manual_share=10.5 partner_share=47.4 ability_share=42.0 total_gold_earned=14706392385 total_gold_spent=10170285330 total_partner_purchases=481 total_skill_purchases=40 stopped_reason=reached_target_level valid_late_partner_test=true reached_partner_14=true reached_partner_18=true reached_partner_20=true reached_partner_24=false reached_partner_28=false reason_if_invalid= recommendation_tag=prestige_loop_feels_good
deep_late_partner_purchase_timeline,1,0,0,35,4,220476567,454.63,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=1 sim_time=455 stage=100 partner_index=0 partner_name=Partner 1 base_dps=4 base_cost=35 owned_count=60 current_total_partner_dps=220476567 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,2,0,0,110,12,220476567,454.63,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=1 sim_time=455 stage=100 partner_index=1 partner_name=Partner 2 base_dps=12 base_cost=110 owned_count=54 current_total_partner_dps=220476567 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,3,0,0,300,30,220476567,454.63,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=1 sim_time=455 stage=100 partner_index=2 partner_name=Partner 3 base_dps=30 base_cost=300 owned_count=46 current_total_partner_dps=220476567 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,4,0,0,750,70,220476567,454.63,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=1 sim_time=455 stage=100 partner_index=3 partner_name=Field Scout base_dps=70 base_cost=750 owned_count=42 current_total_partner_dps=220476567 gold_before_purchase=0 gold_after_purchase=0
deep_late_partner_purchase_timeline,5,0,0,1700,150,220476567,454.63,scenario_id=late_partner_curve_balanced profile_id=active_6cps strategy_id=gold_first loop_index=1 sim_time=455 stage=100 partner_index=4 partner_name=Spear Guard base_dps=150 base_cost=1700 owned_count=39 current_total_partner_dps=220476567 gold_before_purchase=0 gold_after_purchase=0
