category,level,hp,reward,cost,damage,dps,ttd_seconds,notes
scenario_profile_comparison,1,0,0,0,2,0,0.00,scenario_id=partner_dps_plus_25 profile_id=idle_0cps label=Partner DPS +25% stopped_reason=no_damage wall_level=-1 total_dps=0 manual_share=0.0 partner_share=0.0 ability_share=0.0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none active_abilities=none reached_level=1 wall_level=-1 sim_time=0 first_prestige_reward=0 manual_dps_share=0.0 partner_dps_share=0.0 ability_dps_share=0.0 strongest_partner_index=-1 strongest_partner_dps_share=0.0 highest_owned_partner_index=-1 total_partner_purchases=0
scenario_partner_summary,0,0,0,0,0,0,0.00,scenario_id=partner_dps_plus_25 profile_id=idle_0cps no_partners_purchased
scenario_building_summary,0,0,0,0,0,0,0.00,scenario_id=partner_dps_plus_25 profile_id=idle_0cps no_buildings_purchased
scenario_ability_summary,1,0,0,0,0,0,0.00,scenario_id=partner_dps_plus_25 profile_id=idle_0cps ability_id=autoclick purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,2,0,0,0,0,0,0.00,scenario_id=partner_dps_plus_25 profile_id=idle_0cps ability_id=gold_bonus purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,3,0,0,0,0,0,0.00,scenario_id=partner_dps_plus_25 profile_id=idle_0cps ability_id=focus_burst purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,4,0,0,0,0,0,0.00,scenario_id=partner_dps_plus_25 profile_id=idle_0cps ability_id=rally purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_skill_summary,0,0,0,0,0,0,0.00,scenario_id=partner_dps_plus_25 profile_id=idle_0cps purchased_hero_skills=0 hero_skill_ids=none purchased_partner_skills=0 partner_skill_ids=none purchased_ability_skills=0 ability_skill_ids=none total_skill_spent=0
scenario_summary,50,0,0,0,3311,155254,309.82,scenario_id=partner_cost_minus_15 profile_id=active_6cps reached_level=50 sim_time=310 stopped_reason=boss_wall wall_level=50 hero_level=97 gold=1188 click_damage=3311 manual_dps=19866 partner_dps=39369 ability_dps=96019 current_ability_dps=96019 cumulative_ability_damage=5419303 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=autoclick total_dps=155254 first_prestige_time=not_reached first_prestige_reward=0 reached_level=50 wall_level=50 sim_time=310 first_prestige_reward=0 manual_dps_share=12.8 partner_dps_share=25.4 ability_dps_share=61.8 strongest_partner_index=3 strongest_partner_dps_share=21.6 highest_owned_partner_index=6 total_partner_purchases=132
scenario_profile_comparison,50,0,0,0,3311,155254,309.82,scenario_id=partner_cost_minus_15 profile_id=active_6cps label=Partner Cost -15% stopped_reason=boss_wall wall_level=50 total_dps=155254 manual_share=12.8 partner_share=25.4 ability_share=61.8 current_ability_dps=96019 cumulative_ability_damage=5419303 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=autoclick active_abilities=autoclick|gold_bonus|focus_burst|rally reached_level=50 wall_level=50 sim_time=310 first_prestige_reward=0 manual_dps_share=12.8 partner_dps_share=25.4 ability_dps_share=61.8 strongest_partner_index=3 strongest_partner_dps_share=21.6 highest_owned_partner_index=6 total_partner_purchases=132
scenario_boss_wall,50,4929080,0,0,0,155254,31.75,scenario_id=partner_cost_minus_15 profile_id=active_6cps boss_level=50 boss_hp=4929080 boss_ttk=31.7 boss_time_limit=30 required_dps=164302 current_dps=155254 missing_dps=9048 missing_dps_percent=5.5 manual_dps=19866 partner_dps=39369 ability_dps=96019 current_ability_dps=96019 cumulative_ability_damage=5419303 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=autoclick active_abilities=autoclick|gold_bonus|focus_burst|rally
scenario_partner_summary,1,0,0,1760,0,576,0.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps partner_index=0 partner_name=Partner 1 owned_count=36 base_dps=4 tier_total_dps=576 next_cost=1760 dps_share_percent=4.5
scenario_partner_summary,2,0,0,3138,0,1488,0.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps partner_index=1 partner_name=Partner 2 owned_count=31 base_dps=12 tier_total_dps=1488 next_cost=3138 dps_share_percent=11.5
scenario_partner_summary,3,0,0,11613,0,1440,0.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps partner_index=2 partner_name=Partner 3 owned_count=24 base_dps=30 tier_total_dps=1440 next_cost=11613 dps_share_percent=11.1
scenario_partner_summary,4,0,0,6150,0,2800,0.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps partner_index=3 partner_name=Field Scout owned_count=20 base_dps=70 tier_total_dps=2800 next_cost=6150 dps_share_percent=21.6
scenario_partner_summary,5,0,0,12023,0,1350,0.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps partner_index=4 partner_name=Spear Guard owned_count=9 base_dps=150 tier_total_dps=1350 next_cost=12023 dps_share_percent=10.4
scenario_partner_summary,6,0,0,7998,0,2560,0.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps partner_index=5 partner_name=Iron Defender owned_count=8 base_dps=320 tier_total_dps=2560 next_cost=7998 dps_share_percent=19.8
scenario_partner_summary,7,0,0,11369,0,2720,0.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps partner_index=6 partner_name=Battle Monk owned_count=4 base_dps=680 tier_total_dps=2720 next_cost=11369 dps_share_percent=21.0
scenario_building_summary,1,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps building_index=0 building_name=Training Camp owned_count=15
scenario_building_summary,2,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps building_index=1 building_name=Market owned_count=11
scenario_building_summary,3,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps building_index=2 building_name=Knight Hut owned_count=14
scenario_building_summary,4,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps building_index=3 building_name=War Banner owned_count=15
scenario_building_summary,5,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps building_index=4 building_name=Clock Tower owned_count=15
scenario_building_summary,6,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps building_index=5 building_name=Boss Shrine owned_count=9
scenario_ability_summary,1,0,0,3600,4779295,55048,86.82,scenario_id=partner_cost_minus_15 profile_id=active_6cps ability_id=autoclick purchased=true rank=3 activations=4 total_active_time=86.8 estimated_damage_contributed=4779295 estimated_gold_contributed=0 current_ability_dps=96019 cumulative_ability_damage=5419303 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=autoclick
scenario_ability_summary,2,0,182596,6000,0,0,66.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps ability_id=gold_bonus purchased=true rank=2 activations=2 total_active_time=66.0 estimated_damage_contributed=0 estimated_gold_contributed=182596 current_ability_dps=96019 cumulative_ability_damage=5419303 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=autoclick
scenario_ability_summary,3,0,0,10000,272304,10314,26.40,scenario_id=partner_cost_minus_15 profile_id=active_6cps ability_id=focus_burst purchased=true rank=1 activations=2 total_active_time=26.4 estimated_damage_contributed=272304 estimated_gold_contributed=0 current_ability_dps=96019 cumulative_ability_damage=5419303 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=autoclick
scenario_ability_summary,4,0,0,30000,367704,15321,24.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps ability_id=rally purchased=true rank=1 activations=1 total_active_time=24.0 estimated_damage_contributed=367704 estimated_gold_contributed=0 current_ability_dps=96019 cumulative_ability_damage=5419303 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=autoclick
scenario_skill_summary,0,0,0,103036,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_6cps purchased_hero_skills=3 hero_skill_ids=hero_click_damage_1|hero_partner_dps_1|hero_gold_1 purchased_partner_skills=6 partner_skill_ids=p0_s1|p1_s1|p2_s1|p1_s2|p0_s2|p3_s1 purchased_ability_skills=7 ability_skill_ids=autoclick_rank_1|autoclick_rank_2|autoclick_rank_3|gold_bonus_rank_1|focus_burst_rank_1|gold_bonus_rank_2|rally_rank_1 total_skill_spent=103036
scenario_summary,40,0,0,0,1567,15893,221.13,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities reached_level=40 sim_time=221 stopped_reason=boss_wall wall_level=40 hero_level=76 gold=239 click_damage=1567 manual_dps=9402 partner_dps=6491 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none total_dps=15893 first_prestige_time=not_reached first_prestige_reward=0 reached_level=40 wall_level=40 sim_time=221 first_prestige_reward=0 manual_dps_share=59.2 partner_dps_share=40.8 ability_dps_share=0.0 strongest_partner_index=2 strongest_partner_dps_share=32.2 highest_owned_partner_index=5 total_partner_purchases=75
scenario_profile_comparison,40,0,0,0,1567,15893,221.13,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities label=Partner Cost -15% stopped_reason=boss_wall wall_level=40 total_dps=15893 manual_share=59.2 partner_share=40.8 ability_share=0.0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none active_abilities=none reached_level=40 wall_level=40 sim_time=221 first_prestige_reward=0 manual_dps_share=59.2 partner_dps_share=40.8 ability_dps_share=0.0 strongest_partner_index=2 strongest_partner_dps_share=32.2 highest_owned_partner_index=5 total_partner_purchases=75
scenario_boss_wall,40,708900,0,0,0,15893,44.60,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities boss_level=40 boss_hp=708900 boss_ttk=44.6 boss_time_limit=30 required_dps=23630 current_dps=15893 missing_dps=7737 missing_dps_percent=32.7 manual_dps=9402 partner_dps=6491 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none active_abilities=none
scenario_partner_summary,1,0,0,892,0,480,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities partner_index=0 partner_name=Partner 1 owned_count=30 base_dps=4 tier_total_dps=480 next_cost=892 dps_share_percent=17.2
scenario_partner_summary,2,0,0,1132,0,528,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities partner_index=1 partner_name=Partner 2 owned_count=22 base_dps=12 tier_total_dps=528 next_cost=1132 dps_share_percent=18.9
scenario_partner_summary,3,0,0,1397,0,900,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities partner_index=2 partner_name=Partner 3 owned_count=15 base_dps=30 tier_total_dps=900 next_cost=1397 dps_share_percent=32.2
scenario_partner_summary,4,0,0,1259,0,420,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities partner_index=3 partner_name=Field Scout owned_count=6 base_dps=70 tier_total_dps=420 next_cost=1259 dps_share_percent=15.0
scenario_partner_summary,5,0,0,1619,0,150,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities partner_index=4 partner_name=Spear Guard owned_count=1 base_dps=150 tier_total_dps=150 next_cost=1619 dps_share_percent=5.4
scenario_partner_summary,6,0,0,3618,0,320,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities partner_index=5 partner_name=Iron Defender owned_count=1 base_dps=320 tier_total_dps=320 next_cost=3618 dps_share_percent=11.4
scenario_building_summary,1,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities building_index=0 building_name=Training Camp owned_count=6
scenario_building_summary,2,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities building_index=1 building_name=Market owned_count=5
scenario_building_summary,3,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities building_index=2 building_name=Knight Hut owned_count=6
scenario_building_summary,4,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities building_index=3 building_name=War Banner owned_count=6
scenario_building_summary,5,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities building_index=4 building_name=Clock Tower owned_count=6
scenario_building_summary,6,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities building_index=5 building_name=Boss Shrine owned_count=4
scenario_ability_summary,1,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities ability_id=autoclick purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,2,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities ability_id=gold_bonus purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,3,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities ability_id=focus_burst purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,4,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities ability_id=rally purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_skill_summary,0,0,0,4870,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=active_no_abilities purchased_hero_skills=2 hero_skill_ids=hero_click_damage_1|hero_partner_dps_1 purchased_partner_skills=2 partner_skill_ids=p0_s1|p1_s1 purchased_ability_skills=0 ability_skill_ids=none total_skill_spent=4870
scenario_summary,40,0,0,0,1643,17262,143.66,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps reached_level=40 sim_time=144 stopped_reason=boss_wall wall_level=40 hero_level=79 gold=97 click_damage=1643 manual_dps=4929 partner_dps=12333 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=187535 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none total_dps=17262 first_prestige_time=not_reached first_prestige_reward=0 reached_level=40 wall_level=40 sim_time=144 first_prestige_reward=0 manual_dps_share=28.6 partner_dps_share=71.4 ability_dps_share=0.0 strongest_partner_index=7 strongest_partner_dps_share=25.4 highest_owned_partner_index=7 total_partner_purchases=85
scenario_profile_comparison,40,0,0,0,1643,17262,143.66,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps label=Partner Cost -15% stopped_reason=boss_wall wall_level=40 total_dps=17262 manual_share=28.6 partner_share=71.4 ability_share=0.0 current_ability_dps=0 cumulative_ability_damage=187535 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none active_abilities=autoclick|gold_bonus|focus_burst reached_level=40 wall_level=40 sim_time=144 first_prestige_reward=0 manual_dps_share=28.6 partner_dps_share=71.4 ability_dps_share=0.0 strongest_partner_index=7 strongest_partner_dps_share=25.4 highest_owned_partner_index=7 total_partner_purchases=85
scenario_boss_wall,40,708900,0,0,0,17262,41.07,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps boss_level=40 boss_hp=708900 boss_ttk=41.1 boss_time_limit=30 required_dps=23630 current_dps=17262 missing_dps=6368 missing_dps_percent=26.9 manual_dps=4929 partner_dps=12333 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=187535 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none active_abilities=autoclick|gold_bonus|focus_burst
scenario_partner_summary,1,0,0,1403,0,544,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps partner_index=0 partner_name=Partner 1 owned_count=34 base_dps=4 tier_total_dps=544 next_cost=1403 dps_share_percent=9.5
scenario_partner_summary,2,0,0,4259,0,576,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps partner_index=1 partner_name=Partner 2 owned_count=24 base_dps=12 tier_total_dps=576 next_cost=4259 dps_share_percent=10.1
scenario_partner_summary,3,0,0,2122,0,270,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps partner_index=2 partner_name=Partner 3 owned_count=9 base_dps=30 tier_total_dps=270 next_cost=2122 dps_share_percent=4.7
scenario_partner_summary,4,0,0,5304,0,630,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps partner_index=3 partner_name=Field Scout owned_count=9 base_dps=70 tier_total_dps=630 next_cost=5304 dps_share_percent=11.0
scenario_partner_summary,5,0,0,2274,0,600,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps partner_index=4 partner_name=Spear Guard owned_count=4 base_dps=150 tier_total_dps=600 next_cost=2274 dps_share_percent=10.5
scenario_partner_summary,6,0,0,4538,0,960,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps partner_index=5 partner_name=Iron Defender owned_count=3 base_dps=320 tier_total_dps=960 next_cost=4538 dps_share_percent=16.8
scenario_partner_summary,7,0,0,8092,0,680,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps partner_index=6 partner_name=Battle Monk owned_count=1 base_dps=680 tier_total_dps=680 next_cost=8092 dps_share_percent=11.9
scenario_partner_summary,8,0,0,18089,0,1450,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps partner_index=7 partner_name=Elite Samurai owned_count=1 base_dps=1450 tier_total_dps=1450 next_cost=18089 dps_share_percent=25.4
scenario_building_summary,1,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps building_index=0 building_name=Training Camp owned_count=8
scenario_building_summary,2,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps building_index=1 building_name=Market owned_count=6
scenario_building_summary,3,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps building_index=2 building_name=Knight Hut owned_count=7
scenario_building_summary,4,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps building_index=3 building_name=War Banner owned_count=8
scenario_building_summary,5,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps building_index=4 building_name=Clock Tower owned_count=7
scenario_building_summary,6,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps building_index=5 building_name=Boss Shrine owned_count=3
scenario_ability_summary,1,0,0,3600,131375,7727,17.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps ability_id=autoclick purchased=true rank=3 activations=1 total_active_time=17.0 estimated_damage_contributed=131375 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=187535 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none
scenario_ability_summary,2,0,72442,6000,0,0,30.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps ability_id=gold_bonus purchased=true rank=2 activations=1 total_active_time=30.0 estimated_damage_contributed=0 estimated_gold_contributed=72442 current_ability_dps=0 cumulative_ability_damage=187535 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none
scenario_ability_summary,3,0,0,10000,56160,4680,12.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps ability_id=focus_burst purchased=true rank=1 activations=1 total_active_time=12.0 estimated_damage_contributed=56160 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=187535 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none
scenario_ability_summary,4,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps ability_id=rally purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=187535 used_abilities=autoclick|gold_bonus|focus_burst currently_active_abilities=none
scenario_skill_summary,0,0,0,14850,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=semi_active_3cps purchased_hero_skills=2 hero_skill_ids=hero_click_damage_1|hero_partner_dps_1 purchased_partner_skills=1 partner_skill_ids=p0_s1 purchased_ability_skills=6 ability_skill_ids=autoclick_rank_1|autoclick_rank_2|gold_bonus_rank_1|autoclick_rank_3|focus_burst_rank_1|gold_bonus_rank_2 total_skill_spent=14850
scenario_summary,1,0,0,0,2,0,0.00,scenario_id=partner_cost_minus_15 profile_id=idle_0cps reached_level=1 sim_time=0 stopped_reason=no_damage wall_level=-1 hero_level=1 gold=0 click_damage=2 manual_dps=0 partner_dps=0 ability_dps=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none total_dps=0 first_prestige_time=not_reached first_prestige_reward=0 reached_level=1 wall_level=-1 sim_time=0 first_prestige_reward=0 manual_dps_share=0.0 partner_dps_share=0.0 ability_dps_share=0.0 strongest_partner_index=-1 strongest_partner_dps_share=0.0 highest_owned_partner_index=-1 total_partner_purchases=0
scenario_profile_comparison,1,0,0,0,2,0,0.00,scenario_id=partner_cost_minus_15 profile_id=idle_0cps label=Partner Cost -15% stopped_reason=no_damage wall_level=-1 total_dps=0 manual_share=0.0 partner_share=0.0 ability_share=0.0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none active_abilities=none reached_level=1 wall_level=-1 sim_time=0 first_prestige_reward=0 manual_dps_share=0.0 partner_dps_share=0.0 ability_dps_share=0.0 strongest_partner_index=-1 strongest_partner_dps_share=0.0 highest_owned_partner_index=-1 total_partner_purchases=0
scenario_partner_summary,0,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=idle_0cps no_partners_purchased
scenario_building_summary,0,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=idle_0cps no_buildings_purchased
scenario_ability_summary,1,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=idle_0cps ability_id=autoclick purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,2,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=idle_0cps ability_id=gold_bonus purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,3,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=idle_0cps ability_id=focus_burst purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_ability_summary,4,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=idle_0cps ability_id=rally purchased=false rank=0 activations=0 total_active_time=0.0 estimated_damage_contributed=0 estimated_gold_contributed=0 current_ability_dps=0 cumulative_ability_damage=0 used_abilities=none currently_active_abilities=none
scenario_skill_summary,0,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_15 profile_id=idle_0cps purchased_hero_skills=0 hero_skill_ids=none purchased_partner_skills=0 partner_skill_ids=none purchased_ability_skills=0 ability_skill_ids=none total_skill_spent=0
scenario_summary,50,0,0,0,3277,153232,313.56,scenario_id=partner_cost_minus_5 profile_id=active_6cps reached_level=50 sim_time=314 stopped_reason=boss_wall wall_level=50 hero_level=96 gold=1580 click_damage=3277 manual_dps=19662 partner_dps=38537 ability_dps=95033 current_ability_dps=95033 cumulative_ability_damage=5298575 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=autoclick total_dps=153232 first_prestige_time=not_reached first_prestige_reward=0 reached_level=50 wall_level=50 sim_time=314 first_prestige_reward=0 manual_dps_share=12.8 partner_dps_share=25.1 ability_dps_share=62.0 strongest_partner_index=3 strongest_partner_dps_share=22.2 highest_owned_partner_index=6 total_partner_purchases=131
scenario_profile_comparison,50,0,0,0,3277,153232,313.56,scenario_id=partner_cost_minus_5 profile_id=active_6cps label=Partner Cost -5% stopped_reason=boss_wall wall_level=50 total_dps=153232 manual_share=12.8 partner_share=25.1 ability_share=62.0 current_ability_dps=95033 cumulative_ability_damage=5298575 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=autoclick active_abilities=autoclick|gold_bonus|focus_burst|rally reached_level=50 wall_level=50 sim_time=314 first_prestige_reward=0 manual_dps_share=12.8 partner_dps_share=25.1 ability_dps_share=62.0 strongest_partner_index=3 strongest_partner_dps_share=22.2 highest_owned_partner_index=6 total_partner_purchases=131
scenario_boss_wall,50,4929080,0,0,0,153232,32.17,scenario_id=partner_cost_minus_5 profile_id=active_6cps boss_level=50 boss_hp=4929080 boss_ttk=32.2 boss_time_limit=30 required_dps=164302 current_dps=153232 missing_dps=11070 missing_dps_percent=6.7 manual_dps=19662 partner_dps=38537 ability_dps=95033 current_ability_dps=95033 cumulative_ability_damage=5298575 used_abilities=autoclick|gold_bonus|focus_burst|rally currently_active_abilities=autoclick active_abilities=autoclick|gold_bonus|focus_burst|rally
scenario_partner_summary,1,0,0,1967,0,576,0.00,scenario_id=partner_cost_minus_5 profile_id=active_6cps partner_index=0 partner_name=Partner 1 owned_count=36 base_dps=4 tier_total_dps=576 next_cost=1967 dps_share_percent=4.6
scenario_partner_summary,2,0,0,3507,0,1488,0.00,scenario_id=partner_cost_minus_5 profile_id=active_6cps partner_index=1 partner_name=Partner 2 owned_count=31 base_dps=12 tier_total_dps=1488 next_cost=3507 dps_share_percent=11.8
scenario_partner_summary,3,0,0,12979,0,1440,0.00,scenario_id=partner_cost_minus_5 profile_id=active_6cps partner_index=2 partner_name=Partner 3 owned_count=24 base_dps=30 tier_total_dps=1440 next_cost=12979 dps_share_percent=11.4
scenario_partner_summary,4,0,0,6873,0,2800,0.00,scenario_id=partner_cost_minus_5 profile_id=active_6cps partner_index=3 partner_name=Field Scout owned_count=20 base_dps=70 tier_total_dps=2800 next_cost=6873 dps_share_percent=22.2
scenario_partner_summary,5,0,0,13438,0,1350,0.00,scenario_id=partner_cost_minus_5 profile_id=active_6cps partner_index=4 partner_name=Spear Guard owned_count=9 base_dps=150 tier_total_dps=1350 next_cost=13438 dps_share_percent=10.7
scenario_partner_summary,6,0,0,7981,0,2240,0.00,scenario_id=partner_cost_minus_5 profile_id=active_6cps partner_index=5 partner_name=Iron Defender owned_count=7 base_dps=320 tier_total_dps=2240 next_cost=7981 dps_share_percent=17.8
scenario_partner_summary,7,0,0,12706,0,2720,0.00,scenario_id=partner_cost_minus_5 profile_id=active_6cps partner_index=6 partner_name=Battle Monk owned_count=4 base_dps=680 tier_total_dps=2720 next_cost=12706 dps_share_percent=21.6
scenario_building_summary,1,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_5 profile_id=active_6cps building_index=0 building_name=Training Camp owned_count=15
scenario_building_summary,2,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_5 profile_id=active_6cps building_index=1 building_name=Market owned_count=11
scenario_building_summary,3,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_5 profile_id=active_6cps building_index=2 building_name=Knight Hut owned_count=14
scenario_building_summary,4,0,0,0,0,0,0.00,scenario_id=partner_cost_minus_5 profile_id=active_6cps building_index=3 building_name=War Banner owned_count=14
